0,1
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5880_output_25.png,y Compañia de Malaga= en Cadiz pagadera al Domicilio de
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5864_output_31.png,entendida y vista dijo en nombre de su com-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5886_output_28.png,Juan Binalet del Puerto de Sta. Maria pagadera en Cadiz
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5898_output_07.png,Dn. Diego Duff
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5871_output_19.png,"seguidos y que se siguieren, pr. el medio y en"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5888_output_23.png,de su thenor es el siguiente
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5897_output_10.png,estuvieren alzados la aceptará y pagará esto dio
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5873_output_11.png,Y asi copiada otra Letra y endosos el requirente me
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5880_output_39.png,misma no la pagava por no tener aviso del indicante esto dio
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5893_output_21.png,de Burum
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5881_output_07.png,nos de Cadiz
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5863_output_19.png,doy fe conozco en voz y nombre de Dn. Diego Duff co-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5894_output_25.png,"ce, cinco Reales, y veinte y nueve my. de treinta"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5894_output_41.png,"su quenta y de quien mas haya lugar, sobre qe."
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5898_output_05.png,TRES.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5883_output_10.png,de Burum
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5898_output_16.png,"y Testigos parecio Dn. Diego Duff Vezino, y del Co-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5863_output_28.png,cambio ala orden de los SSres. Pedro y Afs de Morbi-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5865_output_06.png,nesesario y de todo fueron testigos Dn. Josef Pelaez
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5881_output_12.png,Cno. pu-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5888_output_40.png,en cuenta. Londres de supra= Eduardo MacJulloch.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5867_output_16.png,"en Idioma Extrangero, que traducidas al"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5867_output_15.png,"bio, tres Letras Segundas de Cambio escritas"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5879_output_09.png,"testigos Dn Josef Pelaez, Dn Josef de Castro Lopez de Trujillo"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5893_output_15.png,"en sus protestos, me lo pidio pr. testimo. eyo lo doi de"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5890_output_26.png,Barni Padre Hijo y compañia comerciantes
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5880_output_20.png,esta primera de cambio ala orden (vigusta) del Señor.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_03.png,"MARAVEDIS, AÑO DE MIL"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5874_output_01.png,Gordon por la representacion que le asiste Dijo
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5888_output_35.png,"y compañia al cambio de treinta, y cinco peniques"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5886_output_04.png,SETECIENTOS NOVENTA Y
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5869_output_23.png,valor en quenta: Paris diez y siete de No-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5864_output_13.png,alaorden de Dn. Diego Duff valor en quenta
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5863_output_07.png,Dn. Guillermo Gordon
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5872_output_25.png,"Duff como su Apoderado general, y me exhivio una"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5886_output_14.png,cripto Essno. Publico y mayor del cavildo
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5897_output_16.png,ez Dn. Bernardo Gonzalez y Dn. Juan Quintero
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5873_output_01.png,Otro
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_23.png,esta primera de cambio a la orden delos señores dn. Edmund Bachm
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_16.png,y testigos parecio Dn. Josef Valladares vezi-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_13.png,mes de Febrero del año demil setecientos
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5881_output_06.png,"Pelaez, Dn Josef de Castro y Dn Juan Panale, vezi-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5897_output_06.png,si y en nombre de su compañia no la
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5899_output_20.png,lez y Dn. Juan Quintero vezinos de Cadiz=
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5900_output_03.png,Contra
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5868_output_03.png,"MARAVEDIS, AÑO DE MIL"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_26.png,re a Dn. Diego Duff. en Cadiz
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5896_output_28.png,"mas portador de ella me pidio la presente original,"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5865_output_29.png,"tes, y sus vienes el importe de la citada Letra por"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5890_output_17.png,Boston veinte y uno de Noviembre mil setecientos no-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5882_output_24.png,Pedro Raynaud me pidio la presente original
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5873_output_26.png,"do fueron testigos Dn. Josef Pelaez, Dn. Rafa"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5884_output_04.png,Los Ssres. Lecuteun Despon
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5888_output_32.png,Granger Banfill= A los Señores Counant Bridel y Com-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_29.png,"a Dn Antonio Josef de Cascallana: Thomas Moore Fos Ketl,"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_01.png,Veinte maravedis.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5900_output_28.png,Paguese a la orden de los Señors. dn. Diego Suton y Compa. al cam-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5886_output_13.png,entos noventa y tres: ante mi el Ynfras-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5889_output_11.png,to y protesto y que amienden el que enterado Dijo
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5886_output_42.png,ala orden delos Sres. Rousseau Baquenau y Compañia valor en cuenta or-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5881_output_03.png,"MARAVEDIS, AÑO DE MIL"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5863_output_34.png,Hijos de Dn. Lucar pagaderas en Aceptamos
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5891_output_12.png,total de la Cantidad dedha letra pr. estar entendido no cumplir
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5873_output_22.png,te laqual el requirente se afirmo en sus protes-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5863_output_30.png,de a trescientos setenta y cinco mas pr. ducado. va-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5894_output_34.png,Y asi copiada dha. Letra el referido Dn. Fran-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5888_output_10.png,Bridel y Compa.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5862_output_10.png,vista expuso no la pagara por las razones que manifesto en
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5874_output_09.png,dio por contento y entregado asu voluntad y
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5873_output_06.png,Paguese a la orden de Dn. Diego Duff valor
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5863_output_10.png,y Compañia
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_37.png,Prosigue
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5887_output_19.png,"lo doy delo que dho es en la forma que puedo, que no firmo por"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5862_output_22.png,Josef Roguen
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_13.png,publico y mayor del cavildo y Ayuntami-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5882_output_22.png,Negociante en Cadiz
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5867_output_31.png,del y Compañia
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5870_output_28.png,"de las referidas tres Letras, consistentes"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5864_output_21.png,Heguiluz y comp. mediante la aceptacion
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5895_output_04.png,se afirmo en sus Protestos me lo pidio pr.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5873_output_21.png,q. escribe al librador esto dio pr. su respuesta no obstan-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5889_output_16.png,de la citada Letra hize igual requerimiento a Dn.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5898_output_08.png,Contra
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5892_output_25.png,"vio escrita en Ydioma Estrangero, qe. traducida al Caste-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5868_output_35.png,"venta y uno, Veinte y dos Reales plata"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5863_output_31.png,lor en quenta q pagaran Vmds. segun aviso de
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5897_output_15.png,y a todo fueron presente por Testigo Dn. Josef Pela-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5874_output_24.png,"ra su cobro todas las diligencias, actos"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5887_output_16.png,segunda por onor delos Libradores los Sres. Vidal y Compañia vajo de
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_43.png,"desu cuenta, dela del Librador endosante y dequien mas haya lugar en cuya"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5890_output_25.png,su humilde servidor= Josef BlaKe= a los Señores
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5864_output_03.png,otro
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5888_output_18.png,Duff. de esta Vezindad y Co-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5867_output_26.png,"mos, que pagaria Vmds. segun abiso de=Duples"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_25.png,mismos que sentara vmd. en cuenta segun avisado= Aiosman de Dunsmu-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5884_output_05.png,tes y Compañia.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5900_output_47.png,primera que contiene dicha Letra requeri con la misma
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5867_output_09.png,tres Ante mi el Infrascrip-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5897_output_17.png,vezinos de Cadiz=
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5865_output_13.png,lnmediatamente el referido Dn. Guillermo Gordon dixo
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5895_output_10.png,Josef Rodriguez
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5900_output_40.png,"por su cuenta, la de los libradores endosantes y de quien mas"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5882_output_34.png,Pedro Rivilla haver salido y ven el Dependiente
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5885_output_06.png,es en la forma que puedo que no firmo por no ser
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5882_output_12.png,doy fee conozco y me exhivio una Letra primera de cambio es-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5867_output_28.png,cisco de Pio: Cadiz
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5871_output_28.png,a. Lacassaigne
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5896_output_04.png,Los Sres. Dn. Felipe Bel
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5881_output_18.png,caso. mediante lo qual y haverse hecho pago en si mismo el insignado dn. Diego pr.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5886_output_23.png,dineros aviso y medio pagara vmd. por esta segunda de cambio (no ha-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5867_output_05.png,Dn. Francisco Pio.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5861_output_06.png,Protesto de Letra
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5896_output_12.png,y Testigos parecio Dn. Francisco
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5882_output_06.png,as del mes de Febrero del año de mil se-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_27.png,Endoso
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5886_output_43.png,leam veinte ocho de Enero demil setecientos noventa y tres. Zafsui Padre e
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5882_output_31.png,mas. haya lugar en derecho en cuya virtud Yo el
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5875_output_03.png,"MARAVEDIS, AÑO DE MIL"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5887_output_11.png,y dequien mas haya lugar sobre que dijo hacia los protes-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5896_output_27.png,Y asi copiada dicha Letra el referido dn Francisco Du-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5867_output_13.png,dres Lacasaigne el mayor deesta Vezindad y
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5890_output_33.png,y Compañia= Pague Vmd. a los Señores Dn. Arturo Gordon
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5863_output_09.png,Dn. Ramon Hequiluz
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5884_output_35.png,teun Despontes y Compañia mediante la indicacion que con-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5884_output_45.png,testos me lo pidio por testimonio e yo lo doy de lo que dho
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5893_output_07.png,"a dn. Josef Bount, y quien entendido y vista dixo p."
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5868_output_29.png,Lacasaigne el mayor valor en quenta
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5868_output_25.png,torce de octubre de mil Setecientos noven-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5877_output_07.png,de Burum
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5861_output_42.png,valor en Cuenta Paris diez y seis de octubre de mil setecientos no-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5867_output_22.png,pague Vms. por esta Segunda de cambio
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5895_output_01.png,y vista Dijo no la aceptava por razon de
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5890_output_05.png,En la Cuidad deCadiz a siete dias del
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5880_output_17.png,Genova diez de noviembre mil setecientos noventa y dos. por
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5880_output_43.png,no firmo el expresado Dn. Diego por manifestar
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5882_output_20.png,"maravedis plata vieja, valor en nosotros mismos que pagara vmd."
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5887_output_10.png,se causaren seran por sucuenta ladel Librador endosantes
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_45.png,Duff haciendole el requerimiento y protestos que quedan referido al que
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5863_output_35.png,a pagar al domicilio de los SSres Dn. Ramon He-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5898_output_22.png,"mil en oro o platas A veinte, y cinco dias vista"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5888_output_08.png,Contra
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5867_output_12.png,"ento de ella, parecio Dn. An-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5875_output_14.png,de Burum
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5872_output_06.png,TRES.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5900_output_25.png,"Pablo Grepi, Mandiani y Compañia"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5880_output_36.png,ren seran de su cuenta y de quien mas haya lugar en cuya virtud
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5861_output_41.png,e hijo=Victor de Dempierre=Paguese ala orden de Dn. Diego Duff
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5862_output_18.png,ma quedo verificado dice protesto que no firmo el requi
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5891_output_08.png,y menoscabos que se causaren seran pr. su Cuenta y de qui-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5872_output_11.png,En la ciudad de Cadiz a quin-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5873_output_33.png,Ynmediatamente el referido Dn. Guillermo
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5896_output_19.png,"Doblones ciento y quinze, viete reales y veinte y un mara-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5872_output_19.png,trgue copia a la
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_21.png,gunda de igual tenor comprehende su contenido es el Siguiente
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5891_output_10.png,zon necesarios. e Yo el Essno. lo hize presente y requeri a DnJuan Bar
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5863_output_06.png,Protesto de Letra
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5863_output_18.png,deI comercio de la misma de
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5873_output_28.png,Cadiz= entre re= y pague: ni pagava. de=
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5868_output_20.png,La primera en cassar de los Sres. Counnant
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5868_output_31.png,Setecientos noventa y dos=Foulton Rauel
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5872_output_09.png,Contra
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5867_output_40.png,y siete de noviembre de mil Setecientos no-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5892_output_27.png,es el siguiente.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5881_output_27.png,"mi siendo testigos Dn. Josef Pelaez, Dn. Josef de Castro, y Dn. Juan Panale"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5872_output_28.png,Letra
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5864_output_20.png,y requiera conella alos Sres. Dn. Ramon
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5862_output_01.png,Vezino y del a muro. de esta Ciuda e respecto deesta-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5890_output_08.png,frascripto Escribano publico y Mayor
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5867_output_08.png,mil setecientos noventa y
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5861_output_36.png,Paguese ala Orden delos Sres. Iosias Cotin y Hijo valor delos Sres. Bran-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5894_output_33.png,Prosige.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5900_output_43.png,queri con la Letra a Dn. Fernando Rogel por quien entendida
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5865_output_21.png,"gado a su voluntad, y sobre su vecino por no ser"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5861_output_27.png,cientos setenta y cinco maravedis de plata valor en nosotros
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5882_output_21.png,segun nuestro aviso = de Audembron & Priolz=Al Sor. Dn. Pedro Fouan
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5864_output_02.png,tecientos noventa y dos Pedroy Aass. Morbier-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5883_output_05.png,TRES.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5868_output_27.png,Otro.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5890_output_10.png,gos parecio Dn Arturo Gordon vezino -
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5871_output_15.png,accions. qe. le corresponden para qe. pida yco-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_15.png,phy de esta vezindad y comercio a quien e
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5894_output_27.png,"cha, paguese por esta primera de cambio a mi-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_11.png,de Valverde e Hijo mayor
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5893_output_05.png,dixo haria los protestos en esta razon nesesarios; e yo
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5880_output_23.png,mismo que pagaran vmds. segun aviso a Dios = Antonio
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5884_output_14.png,no con los endosos que la misma comprehende
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5883_output_04.png,SETECIENTOS NOVENTA Y
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5894_output_09.png,Dn. Santos Monastien.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5871_output_31.png,de Burum
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5886_output_12.png,del mes de Febrero del año demil seteci-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5879_output_02.png,Hijo mayor del insignuado dn. Josef Salvador y haviendole hecho
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5898_output_23.png,mandaran ustedes pagar por esta nuestra pri-
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5868_output_07.png,Letra
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5880_output_05.png,Hijo y Compañia
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5882_output_19.png,"dad de mil seiscientos treinta y tres pesos, quatro reales y diez y nueve"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5863_output_26.png,venta y dos p. ducados setecientos y sesenta. A.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5878_output_07.png,Dn Juan Luis Castena
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5882_output_29.png,"bios recambios, y menoscavos seguidos y que se cau-"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5861_output_31.png,Prasca=en caso necesario a Dn Juan Walhs
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5881_output_16.png,ma del endosante y de todo ello p. tenerlo en su poder en dinero efectivo antes de aora a
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5866_output_07.png,acciones qe. presiso sea con las fuerzas y firmezas
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5872_output_29.png,J. M. J. Vale por Doblones quatrocientos veinte y
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5883_output_09.png,Josef Rodriguez
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_40.png,presente originales y requiera con ellas a Dn. Diego Duff vezino y del Comer
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5892_output_14.png,"Plaza, y testigos parecio Dn. Fernando"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_41.png,cio de esta ciudad para que las acepte y en su defecto le proteste que todos
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5864_output_15.png,entos noventa y dos Boyd Keny Ca.
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5876_output_02.png,"SELLO QVARTO, VEINTE"
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5874_output_16.png,en su favor los derechos y acciones que le
/home/rpalomares/TFM/TFM-Docs-01-40-ALTO/lines/IMG_5888_output_03.png,"MARAVEDIS, AÑO DE MIL"
